TransactionNo,Items,DateTime,Daypart,DayType,Quantity,Price
212,Tartine,11-01-2016 12:20,Afternoon,Weekday,1,80
213,Bread,11-01-2016 12:22,Afternoon,Weekday,4,35
214,Bread,11-01-2016 12:26,Afternoon,Weekday,1,35
214,Tea,11-01-2016 12:26,Afternoon,Weekday,5,39
214,Tea,11-01-2016 12:26,Afternoon,Weekday,1,39
215,Pastry,11-01-2016 12:30,Afternoon,Weekday,3,54
215,Coffee,11-01-2016 12:30,Afternoon,Weekday,1,43
216,Tartine,11-01-2016 12:31,Afternoon,Weekday,3,80
216,Coffee,11-01-2016 12:31,Afternoon,Weekday,4,43
217,Bread,11-01-2016 12:33,Afternoon,Weekday,4,35
217,Cookies,11-01-2016 12:33,Afternoon,Weekday,2,72
218,Sandwich,11-01-2016 12:37,Afternoon,Weekday,3,39
219,Tartine,11-01-2016 12:41,Afternoon,Weekday,3,80
220,Bread,11-01-2016 12:49,Afternoon,Weekday,2,35
220,Pastry,11-01-2016 12:49,Afternoon,Weekday,1,54
221,Bread,11-01-2016 12:53,Afternoon,Weekday,5,35
221,Scandinavian,11-01-2016 12:53,Afternoon,Weekday,2,43
222,Scandinavian,11-01-2016 13:08,Afternoon,Weekday,1,43
223,Alfajores,11-01-2016 13:11,Afternoon,Weekday,3,92
223,Coffee,11-01-2016 13:11,Afternoon,Weekday,5,43
224,Coffee,11-01-2016 13:15,Afternoon,Weekday,4,43
225,Coffee,11-01-2016 13:19,Afternoon,Weekday,4,43
225,Coke,11-01-2016 13:19,Afternoon,Weekday,2,65
225,Soup,11-01-2016 13:19,Afternoon,Weekday,4,58
226,Cake,11-01-2016 13:21,Afternoon,Weekday,5,49
227,Tea,11-01-2016 13:31,Afternoon,Weekday,4,39
227,Sandwich,11-01-2016 13:31,Afternoon,Weekday,4,39
227,Soup,11-01-2016 13:31,Afternoon,Weekday,2,58
228,Coffee,11-01-2016 13:33,Afternoon,Weekday,2,43
229,Hearty & Seasonal,11-01-2016 13:37,Afternoon,Weekday,4,79
229,Bread,11-01-2016 13:37,Afternoon,Weekday,5,35
230,Alfajores,11-01-2016 13:41,Afternoon,Weekday,5,92
231,Cake,11-01-2016 13:45,Afternoon,Weekday,5,49
232,Tea,11-01-2016 14:10,Afternoon,Weekday,5,39
232,Tea,11-01-2016 14:10,Afternoon,Weekday,2,39
232,Bread,11-01-2016 14:10,Afternoon,Weekday,2,35
233,Coffee,11-01-2016 14:13,Afternoon,Weekday,1,43
233,Tea,11-01-2016 14:13,Afternoon,Weekday,3,39
233,Bread,11-01-2016 14:13,Afternoon,Weekday,1,35
233,Soup,11-01-2016 14:13,Afternoon,Weekday,4,58
234,Coffee,11-01-2016 14:14,Afternoon,Weekday,3,43
234,Coffee,11-01-2016 14:14,Afternoon,Weekday,1,43
235,Scandinavian,11-01-2016 14:18,Afternoon,Weekday,3,43
236,Fudge,11-01-2016 14:22,Afternoon,Weekday,5,42
237,Coffee,11-01-2016 14:25,Afternoon,Weekday,2,43
237,Sandwich,11-01-2016 14:25,Afternoon,Weekday,1,39
238,Tea,11-01-2016 14:37,Afternoon,Weekday,2,39
238,Bread,11-01-2016 14:37,Afternoon,Weekday,3,35
238,Cookies,11-01-2016 14:37,Afternoon,Weekday,5,72
238,Pastry,11-01-2016 14:37,Afternoon,Weekday,3,54
239,Muffin,11-01-2016 14:37,Afternoon,Weekday,3,71
240,Scandinavian,11-01-2016 14:42,Afternoon,Weekday,4,43
241,Jam,11-01-2016 14:54,Afternoon,Weekday,1,96
241,Tea,11-01-2016 14:54,Afternoon,Weekday,5,39
242,Juice,11-01-2016 15:02,Afternoon,Weekday,2,57
242,Tea,11-01-2016 15:02,Afternoon,Weekday,2,39
242,Alfajores,11-01-2016 15:02,Afternoon,Weekday,2,92
243,Cake,11-01-2016 15:18,Afternoon,Weekday,2,49
243,Muffin,11-01-2016 15:18,Afternoon,Weekday,1,71
243,Coffee,11-01-2016 15:18,Afternoon,Weekday,4,43
243,Soup,11-01-2016 15:18,Afternoon,Weekday,2,58
244,Hot chocolate,11-01-2016 15:33,Afternoon,Weekday,3,97
244,Cake,11-01-2016 15:33,Afternoon,Weekday,3,49
244,Coffee,11-01-2016 15:33,Afternoon,Weekday,4,43
245,Cake,11-01-2016 15:37,Afternoon,Weekday,5,49
245,Cookies,11-01-2016 15:37,Afternoon,Weekday,1,72
246,Tea,11-01-2016 15:48,Afternoon,Weekday,1,39
246,Bread,11-01-2016 15:48,Afternoon,Weekday,2,35
247,Alfajores,11-01-2016 16:07,Afternoon,Weekday,2,92
247,Coffee,11-01-2016 16:07,Afternoon,Weekday,1,43
247,Coffee,11-01-2016 16:07,Afternoon,Weekday,3,43
247,Coffee,11-01-2016 16:07,Afternoon,Weekday,2,43
247,Juice,11-01-2016 16:07,Afternoon,Weekday,5,57
248,Coffee,11-01-2016 16:08,Afternoon,Weekday,3,43
248,Tea,11-01-2016 16:08,Afternoon,Weekday,4,39
248,Soup,11-01-2016 16:08,Afternoon,Weekday,5,58
249,Hot chocolate,11-01-2016 16:10,Afternoon,Weekday,1,97
250,Cookies,11-01-2016 16:10,Afternoon,Weekday,1,72
251,Coffee,11-01-2016 16:26,Afternoon,Weekday,1,43
251,Medialuna,11-01-2016 16:26,Afternoon,Weekday,2,37
252,Bread,11-01-2016 16:28,Afternoon,Weekday,1,35
252,Eggs,11-01-2016 16:28,Afternoon,Weekday,2,91
253,Scandinavian,11-01-2016 17:46,Evening,Weekday,5,43
254,Medialuna,11-01-2016 18:43,Evening,Weekday,5,37
255,Coffee,11-02-2016 08:02,Morning,Weekday,2,43
255,Coffee,11-02-2016 08:02,Morning,Weekday,1,43
255,Pastry,11-02-2016 08:02,Morning,Weekday,3,54
256,Coffee,11-02-2016 08:05,Morning,Weekday,4,43
256,Bread,11-02-2016 08:05,Morning,Weekday,2,35
257,Bread,11-02-2016 08:07,Morning,Weekday,3,35
257,Coffee,11-02-2016 08:07,Morning,Weekday,1,43
257,Pastry,11-02-2016 08:07,Morning,Weekday,3,54
258,Coffee,11-02-2016 08:08,Morning,Weekday,4,43
258,Pastry,11-02-2016 08:08,Morning,Weekday,1,54
259,Pastry,11-02-2016 08:11,Morning,Weekday,3,54
260,Coffee,11-02-2016 08:12,Morning,Weekday,2,43
261,Coffee,11-02-2016 08:12,Morning,Weekday,4,43
262,Coffee,11-02-2016 08:29,Morning,Weekday,1,43
262,Hot chocolate,11-02-2016 08:29,Morning,Weekday,1,97
262,Pastry,11-02-2016 08:29,Morning,Weekday,4,54
263,Coke,11-02-2016 08:53,Morning,Weekday,2,65
264,Coffee,11-02-2016 09:02,Morning,Weekday,5,43
264,Jam,11-02-2016 09:02,Morning,Weekday,5,96
265,Tea,11-02-2016 09:03,Morning,Weekday,2,39
266,Bread,11-02-2016 09:05,Morning,Weekday,5,35
266,Pastry,11-02-2016 09:05,Morning,Weekday,4,54
267,Coffee,11-02-2016 09:18,Morning,Weekday,5,43
267,Alfajores,11-02-2016 09:18,Morning,Weekday,5,92
267,Farm House,11-02-2016 09:18,Morning,Weekday,1,52
268,Tea,11-02-2016 09:22,Morning,Weekday,3,39
268,Pastry,11-02-2016 09:22,Morning,Weekday,2,54
269,Bread,11-02-2016 09:25,Morning,Weekday,2,35
270,Coffee,11-02-2016 09:27,Morning,Weekday,5,43
270,Jam,11-02-2016 09:27,Morning,Weekday,4,96
271,Coffee,11-02-2016 09:33,Morning,Weekday,4,43
271,Tea,11-02-2016 09:33,Morning,Weekday,1,39
271,Coffee,11-02-2016 09:33,Morning,Weekday,5,43
271,Pastry,11-02-2016 09:33,Morning,Weekday,4,54
272,Farm House,11-02-2016 09:35,Morning,Weekday,2,52
274,Coffee,11-02-2016 09:52,Morning,Weekday,5,43
274,Bread,11-02-2016 09:52,Morning,Weekday,4,35
274,Pastry,11-02-2016 09:52,Morning,Weekday,3,54
275,Farm House,11-02-2016 09:53,Morning,Weekday,2,52
276,Coffee,11-02-2016 09:54,Morning,Weekday,4,43
276,Coffee,11-02-2016 09:54,Morning,Weekday,1,43
276,Pastry,11-02-2016 09:54,Morning,Weekday,5,54
277,Farm House,11-02-2016 10:12,Morning,Weekday,2,52
278,Coffee,11-02-2016 10:13,Morning,Weekday,2,43
278,Pastry,11-02-2016 10:13,Morning,Weekday,3,54
279,Coffee,11-02-2016 10:15,Morning,Weekday,5,43
280,Coffee,11-02-2016 10:17,Morning,Weekday,1,43
280,Pastry,11-02-2016 10:17,Morning,Weekday,2,54
281,Bread,11-02-2016 10:29,Morning,Weekday,1,35
281,Bread,11-02-2016 10:29,Morning,Weekday,3,35
282,Bread,11-02-2016 10:37,Morning,Weekday,3,35
282,Coffee,11-02-2016 10:37,Morning,Weekday,1,43
282,Pastry,11-02-2016 10:37,Morning,Weekday,1,54
283,Pastry,11-02-2016 10:44,Morning,Weekday,3,54
283,Coffee,11-02-2016 10:44,Morning,Weekday,2,43
284,Coffee,11-02-2016 10:48,Morning,Weekday,5,43
284,Farm House,11-02-2016 10:48,Morning,Weekday,5,52
285,Farm House,11-02-2016 10:52,Morning,Weekday,2,52
285,Farm House,11-02-2016 10:52,Morning,Weekday,3,52
285,Pastry,11-02-2016 10:52,Morning,Weekday,2,54
286,Bread,11-02-2016 10:53,Morning,Weekday,2,35
286,Juice,11-02-2016 10:53,Morning,Weekday,5,57
286,Alfajores,11-02-2016 10:53,Morning,Weekday,2,92
287,Coffee,11-02-2016 10:56,Morning,Weekday,5,43
287,Pastry,11-02-2016 10:56,Morning,Weekday,5,54
288,Bread,11-02-2016 10:59,Morning,Weekday,1,35
288,Alfajores,11-02-2016 10:59,Morning,Weekday,1,92
289,Bread,11-02-2016 11:00,Morning,Weekday,3,35
290,Coffee,11-02-2016 11:03,Morning,Weekday,4,43
290,Cookies,11-02-2016 11:03,Morning,Weekday,1,72
291,Coffee,11-02-2016 11:04,Morning,Weekday,3,43
292,Cookies,11-02-2016 11:15,Morning,Weekday,1,72
293,Hearty & Seasonal,11-02-2016 11:29,Morning,Weekday,2,79
294,Coffee,11-02-2016 11:35,Morning,Weekday,2,43
295,Jam,11-02-2016 11:39,Morning,Weekday,5,96
295,Tartine,11-02-2016 11:39,Morning,Weekday,3,80
295,Bread,11-02-2016 11:39,Morning,Weekday,3,35
296,Farm House,11-02-2016 11:58,Morning,Weekday,3,52
296,Scandinavian,11-02-2016 11:58,Morning,Weekday,5,43
297,Hearty & Seasonal,11-02-2016 12:06,Afternoon,Weekday,4,79
297,Coffee,11-02-2016 12:06,Afternoon,Weekday,5,43
297,Muffin,11-02-2016 12:06,Afternoon,Weekday,2,71
297,Scandinavian,11-02-2016 12:06,Afternoon,Weekday,4,43
298,Tartine,11-02-2016 12:11,Afternoon,Weekday,3,80
298,Pick and Mix Bowls,11-02-2016 12:11,Afternoon,Weekday,1,80
298,Coffee,11-02-2016 12:11,Afternoon,Weekday,3,43
298,Coke,11-02-2016 12:11,Afternoon,Weekday,2,65
299,Bread,11-02-2016 12:14,Afternoon,Weekday,3,35
300,Scandinavian,11-02-2016 12:18,Afternoon,Weekday,2,43
300,Farm House,11-02-2016 12:18,Afternoon,Weekday,3,52
300,Alfajores,11-02-2016 12:18,Afternoon,Weekday,5,92
300,Coffee,11-02-2016 12:18,Afternoon,Weekday,5,43
300,Coffee,11-02-2016 12:18,Afternoon,Weekday,2,43
301,Juice,11-02-2016 12:24,Afternoon,Weekday,2,57
301,Mineral water,11-02-2016 12:24,Afternoon,Weekday,2,66
301,Soup,11-02-2016 12:24,Afternoon,Weekday,2,58
302,Soup,11-02-2016 12:27,Afternoon,Weekday,5,58
302,Tea,11-02-2016 12:27,Afternoon,Weekday,2,39
303,Juice,11-02-2016 12:30,Afternoon,Weekday,1,57
303,Tea,11-02-2016 12:30,Afternoon,Weekday,1,39
303,Cookies,11-02-2016 12:30,Afternoon,Weekday,3,72
303,Soup,11-02-2016 12:30,Afternoon,Weekday,5,58
304,Hearty & Seasonal,11-02-2016 12:33,Afternoon,Weekday,2,79
304,Tea,11-02-2016 12:33,Afternoon,Weekday,1,39
305,Fudge,11-02-2016 12:35,Afternoon,Weekday,1,42
306,Coffee,11-02-2016 12:39,Afternoon,Weekday,1,43
306,Mineral water,11-02-2016 12:39,Afternoon,Weekday,4,66
306,Juice,11-02-2016 12:39,Afternoon,Weekday,2,57
306,Soup,11-02-2016 12:39,Afternoon,Weekday,4,58
307,Hearty & Seasonal,11-02-2016 12:52,Afternoon,Weekday,3,79
308,Hearty & Seasonal,11-02-2016 12:54,Afternoon,Weekday,3,79
308,Smoothies,11-02-2016 12:54,Afternoon,Weekday,5,99
309,Hearty & Seasonal,11-02-2016 12:56,Afternoon,Weekday,3,79
309,Tea,11-02-2016 12:56,Afternoon,Weekday,5,39
310,Coffee,11-02-2016 13:02,Afternoon,Weekday,2,43
310,Sandwich,11-02-2016 13:02,Afternoon,Weekday,2,39
310,Sandwich,11-02-2016 13:02,Afternoon,Weekday,4,39
311,Cookies,11-02-2016 13:09,Afternoon,Weekday,5,72
311,Farm House,11-02-2016 13:09,Afternoon,Weekday,5,52
312,Soup,11-02-2016 13:11,Afternoon,Weekday,2,58
312,Tea,11-02-2016 13:11,Afternoon,Weekday,4,39
312,Juice,11-02-2016 13:11,Afternoon,Weekday,5,57
313,Soup,11-02-2016 13:12,Afternoon,Weekday,2,58
314,Coffee,11-02-2016 13:16,Afternoon,Weekday,3,43
316,Bread,11-02-2016 13:23,Afternoon,Weekday,2,35
317,Cookies,11-02-2016 13:42,Afternoon,Weekday,5,72
317,Tea,11-02-2016 13:42,Afternoon,Weekday,2,39
318,Soup,11-02-2016 13:46,Afternoon,Weekday,5,58
318,Hearty & Seasonal,11-02-2016 13:46,Afternoon,Weekday,3,79
318,Bread,11-02-2016 13:46,Afternoon,Weekday,4,35
319,Coffee,11-02-2016 13:50,Afternoon,Weekday,4,43
320,Coffee,11-02-2016 13:58,Afternoon,Weekday,5,43
321,Coffee,11-02-2016 14:00,Afternoon,Weekday,3,43
321,Tea,11-02-2016 14:00,Afternoon,Weekday,1,39
322,Bread,11-02-2016 14:01,Afternoon,Weekday,2,35
323,Tea,11-02-2016 14:05,Afternoon,Weekday,2,39
324,Coffee,11-02-2016 14:11,Afternoon,Weekday,4,43
324,Tea,11-02-2016 14:11,Afternoon,Weekday,3,39
325,Coffee,11-02-2016 14:11,Afternoon,Weekday,3,43
326,Fudge,11-02-2016 14:34,Afternoon,Weekday,4,42
327,Tea,11-02-2016 15:03,Afternoon,Weekday,5,39
328,Soup,11-02-2016 15:25,Afternoon,Weekday,3,58
328,Tea,11-02-2016 15:25,Afternoon,Weekday,3,39
329,Juice,11-02-2016 15:33,Afternoon,Weekday,1,57
330,Alfajores,11-02-2016 15:46,Afternoon,Weekday,2,92
331,Bread,11-02-2016 15:57,Afternoon,Weekday,3,35
332,Coffee,11-02-2016 16:25,Afternoon,Weekday,4,43
332,Alfajores,11-02-2016 16:25,Afternoon,Weekday,1,92
333,Juice,11-02-2016 16:54,Afternoon,Weekday,5,57
333,Alfajores,11-02-2016 16:54,Afternoon,Weekday,2,92
333,Cookies,11-02-2016 16:54,Afternoon,Weekday,2,72
333,Pick and Mix Bowls,11-02-2016 16:54,Afternoon,Weekday,3,80
333,Mineral water,11-02-2016 16:54,Afternoon,Weekday,4,66
334,Coffee,11-02-2016 17:01,Evening,Weekday,1,43
334,Alfajores,11-02-2016 17:01,Evening,Weekday,3,92
335,Fudge,11-02-2016 17:41,Evening,Weekday,5,42
336,Mighty Protein,11-02-2016 18:08,Evening,Weekday,2,65
336,Juice,11-02-2016 18:08,Evening,Weekday,3,57
337,Coffee,11-02-2016 18:13,Evening,Weekday,2,43
337,Mineral water,11-02-2016 18:13,Evening,Weekday,5,66
337,Alfajores,11-02-2016 18:13,Evening,Weekday,5,92
338,Mighty Protein,11-02-2016 18:19,Evening,Weekday,5,65
338,Coffee,11-02-2016 18:19,Evening,Weekday,4,43
339,Alfajores,11-02-2016 18:40,Evening,Weekday,5,92
340,Coffee,11-03-2016 07:46,Morning,Weekday,3,43
340,Bread,11-03-2016 07:46,Morning,Weekday,1,35
341,Medialuna,11-03-2016 07:50,Morning,Weekday,2,37
341,Medialuna,11-03-2016 07:50,Morning,Weekday,1,37
342,Medialuna,11-03-2016 08:01,Morning,Weekday,2,37
342,Bread,11-03-2016 08:01,Morning,Weekday,2,35
343,Farm House,11-03-2016 08:07,Morning,Weekday,5,52
344,Coffee,11-03-2016 08:08,Morning,Weekday,5,43
344,Pastry,11-03-2016 08:08,Morning,Weekday,2,54
345,Farm House,11-03-2016 08:09,Morning,Weekday,4,52
346,Coffee,11-03-2016 08:15,Morning,Weekday,4,43
346,Coffee,11-03-2016 08:15,Morning,Weekday,2,43
346,Pastry,11-03-2016 08:15,Morning,Weekday,1,54
346,Pastry,11-03-2016 08:15,Morning,Weekday,2,54
346,Coffee,11-03-2016 08:15,Morning,Weekday,1,43
347,Medialuna,11-03-2016 08:40,Morning,Weekday,5,37
348,Bread,11-03-2016 08:49,Morning,Weekday,3,35
348,Tea,11-03-2016 08:49,Morning,Weekday,1,39
348,Sandwich,11-03-2016 08:49,Morning,Weekday,4,39
349,Bread,11-03-2016 08:54,Morning,Weekday,2,35
350,Jam,11-03-2016 09:00,Morning,Weekday,1,96
350,Coffee,11-03-2016 09:00,Morning,Weekday,5,43
350,Farm House,11-03-2016 09:00,Morning,Weekday,1,52
351,Focaccia,11-03-2016 09:02,Morning,Weekday,4,32
352,Bread,11-03-2016 09:06,Morning,Weekday,3,35
353,Tartine,11-03-2016 09:08,Morning,Weekday,4,80
353,Pastry,11-03-2016 09:08,Morning,Weekday,1,54
353,Bread,11-03-2016 09:08,Morning,Weekday,3,35
353,My-5 Fruit Shoot,11-03-2016 09:08,Morning,Weekday,4,97
354,Farm House,11-03-2016 09:13,Morning,Weekday,1,52
354,Pastry,11-03-2016 09:13,Morning,Weekday,3,54
355,Bread,11-03-2016 09:19,Morning,Weekday,2,35
355,Pastry,11-03-2016 09:19,Morning,Weekday,5,54
356,Pastry,11-03-2016 09:24,Morning,Weekday,4,54
356,Bread,11-03-2016 09:24,Morning,Weekday,4,35
357,Jam,11-03-2016 09:31,Morning,Weekday,3,96
357,Coffee,11-03-2016 09:31,Morning,Weekday,4,43
358,Farm House,11-03-2016 09:34,Morning,Weekday,2,52
359,Bread,11-03-2016 09:34,Morning,Weekday,3,35
359,Pastry,11-03-2016 09:34,Morning,Weekday,1,54
360,Coffee,11-03-2016 09:44,Morning,Weekday,5,43
360,Tea,11-03-2016 09:44,Morning,Weekday,4,39
360,Bread,11-03-2016 09:44,Morning,Weekday,5,35
361,Jam,11-03-2016 09:45,Morning,Weekday,4,96
363,Pastry,11-03-2016 09:57,Morning,Weekday,4,54
363,Medialuna,11-03-2016 09:57,Morning,Weekday,2,37
363,Medialuna,11-03-2016 09:57,Morning,Weekday,4,37
364,Coffee,11-03-2016 09:59,Morning,Weekday,4,43
365,Tea,11-03-2016 10:01,Morning,Weekday,3,39
366,Bread,11-03-2016 10:04,Morning,Weekday,5,35
367,Bread,11-03-2016 10:10,Morning,Weekday,4,35
367,Pastry,11-03-2016 10:10,Morning,Weekday,5,54
368,Pastry,11-03-2016 10:13,Morning,Weekday,4,54
369,Farm House,11-03-2016 10:26,Morning,Weekday,1,52
370,Tea,11-03-2016 10:27,Morning,Weekday,4,39
371,Coffee,11-03-2016 10:39,Morning,Weekday,4,43
371,Brownie,11-03-2016 10:39,Morning,Weekday,2,83
371,Alfajores,11-03-2016 10:39,Morning,Weekday,1,92
371,Fudge,11-03-2016 10:39,Morning,Weekday,1,42
372,Bread,11-03-2016 10:48,Morning,Weekday,5,35
372,Fudge,11-03-2016 10:48,Morning,Weekday,1,42
372,Cookies,11-03-2016 10:48,Morning,Weekday,4,72
373,Coffee,11-03-2016 11:03,Morning,Weekday,5,43
374,Bread,11-03-2016 11:05,Morning,Weekday,1,35
375,Coffee,11-03-2016 11:15,Morning,Weekday,5,43
375,Coffee,11-03-2016 11:15,Morning,Weekday,2,43
375,Jam,11-03-2016 11:15,Morning,Weekday,1,96
375,Pastry,11-03-2016 11:15,Morning,Weekday,4,54
376,Soup,11-03-2016 11:20,Morning,Weekday,3,58
376,Coffee,11-03-2016 11:20,Morning,Weekday,2,43
377,Smoothies,11-03-2016 11:23,Morning,Weekday,2,99
377,Soup,11-03-2016 11:23,Morning,Weekday,3,58
377,Hearty & Seasonal,11-03-2016 11:23,Morning,Weekday,1,79
377,Pastry,11-03-2016 11:23,Morning,Weekday,1,54
378,Pastry,11-03-2016 11:31,Morning,Weekday,5,54
378,Bread,11-03-2016 11:31,Morning,Weekday,5,35
379,Pastry,11-03-2016 11:47,Morning,Weekday,4,54
379,Medialuna,11-03-2016 11:47,Morning,Weekday,2,37
380,Tea,11-03-2016 11:51,Morning,Weekday,1,39
380,Coffee,11-03-2016 11:51,Morning,Weekday,1,43
381,Bread,11-03-2016 11:53,Morning,Weekday,3,35
381,Cookies,11-03-2016 11:53,Morning,Weekday,2,72
382,Coffee,11-03-2016 12:01,Afternoon,Weekday,3,43
382,Coffee,11-03-2016 12:01,Afternoon,Weekday,2,43
382,Bread,11-03-2016 12:01,Afternoon,Weekday,2,35
382,Hearty & Seasonal,11-03-2016 12:01,Afternoon,Weekday,2,79
382,Pick and Mix Bowls,11-03-2016 12:01,Afternoon,Weekday,4,80
382,Sandwich,11-03-2016 12:01,Afternoon,Weekday,3,39
382,Focaccia,11-03-2016 12:01,Afternoon,Weekday,3,32
383,Coffee,11-03-2016 12:02,Afternoon,Weekday,5,43
384,Coffee,11-03-2016 12:05,Afternoon,Weekday,4,43
384,Sandwich,11-03-2016 12:05,Afternoon,Weekday,5,39
384,Brownie,11-03-2016 12:05,Afternoon,Weekday,4,83
385,Brownie,11-03-2016 12:07,Afternoon,Weekday,2,83
385,Cookies,11-03-2016 12:07,Afternoon,Weekday,5,72
386,Coffee,11-03-2016 12:12,Afternoon,Weekday,3,43
387,Coffee,11-03-2016 12:16,Afternoon,Weekday,3,43
388,Sandwich,11-03-2016 12:23,Afternoon,Weekday,1,39
388,Bread,11-03-2016 12:23,Afternoon,Weekday,3,35
388,Coffee,11-03-2016 12:23,Afternoon,Weekday,2,43
389,Coffee,11-03-2016 12:37,Afternoon,Weekday,5,43
389,Hot chocolate,11-03-2016 12:37,Afternoon,Weekday,3,97
390,Tea,11-03-2016 12:47,Afternoon,Weekday,3,39
391,Sandwich,11-03-2016 13:02,Afternoon,Weekday,3,39
391,Coffee,11-03-2016 13:02,Afternoon,Weekday,3,43
391,Brownie,11-03-2016 13:02,Afternoon,Weekday,5,83
392,Brownie,11-03-2016 13:19,Afternoon,Weekday,2,83
392,Pastry,11-03-2016 13:19,Afternoon,Weekday,4,54
392,Focaccia,11-03-2016 13:19,Afternoon,Weekday,5,32
392,Farm House,11-03-2016 13:19,Afternoon,Weekday,5,52
393,Cake,11-03-2016 13:30,Afternoon,Weekday,2,49
393,Focaccia,11-03-2016 13:30,Afternoon,Weekday,3,32
394,Soup,11-03-2016 13:35,Afternoon,Weekday,1,58
394,Hearty & Seasonal,11-03-2016 13:35,Afternoon,Weekday,2,79
394,Mineral water,11-03-2016 13:35,Afternoon,Weekday,5,66
395,Hearty & Seasonal,11-03-2016 13:36,Afternoon,Weekday,5,79
396,Hearty & Seasonal,11-03-2016 13:37,Afternoon,Weekday,3,79
397,Coffee,11-03-2016 13:41,Afternoon,Weekday,3,43
397,Coffee,11-03-2016 13:41,Afternoon,Weekday,2,43
397,Pastry,11-03-2016 13:41,Afternoon,Weekday,2,54
398,Coffee,11-03-2016 14:00,Afternoon,Weekday,1,43
399,Tea,11-03-2016 14:03,Afternoon,Weekday,1,39
399,Cake,11-03-2016 14:03,Afternoon,Weekday,2,49
400,Coffee,11-03-2016 14:09,Afternoon,Weekday,3,43
400,Soup,11-03-2016 14:09,Afternoon,Weekday,3,58
401,Bread,11-03-2016 14:14,Afternoon,Weekday,2,35
401,Focaccia,11-03-2016 14:14,Afternoon,Weekday,3,32
401,Fudge,11-03-2016 14:14,Afternoon,Weekday,5,42
402,Hot chocolate,11-03-2016 14:16,Afternoon,Weekday,5,97
402,Coffee,11-03-2016 14:16,Afternoon,Weekday,3,43
402,Alfajores,11-03-2016 14:16,Afternoon,Weekday,5,92
403,Brownie,11-03-2016 14:26,Afternoon,Weekday,3,83
403,Pastry,11-03-2016 14:26,Afternoon,Weekday,2,54
403,Cake,11-03-2016 14:26,Afternoon,Weekday,1,49
404,Medialuna,11-03-2016 14:40,Afternoon,Weekday,5,37
404,Alfajores,11-03-2016 14:40,Afternoon,Weekday,2,92
404,Dulce de Leche,11-03-2016 14:40,Afternoon,Weekday,2,78
405,Dulce de Leche,11-03-2016 14:41,Afternoon,Weekday,4,78
405,Alfajores,11-03-2016 14:41,Afternoon,Weekday,5,92
406,Bread,11-03-2016 14:48,Afternoon,Weekday,2,35
406,Cake,11-03-2016 14:48,Afternoon,Weekday,4,49
407,Cake,11-03-2016 14:51,Afternoon,Weekday,1,49
407,Coffee,11-03-2016 14:51,Afternoon,Weekday,4,43
408,Bread,11-03-2016 15:00,Afternoon,Weekday,3,35
409,Sandwich,11-03-2016 15:01,Afternoon,Weekday,4,39
410,Bread,11-03-2016 15:06,Afternoon,Weekday,3,35
410,Coffee,11-03-2016 15:06,Afternoon,Weekday,3,43
410,Alfajores,11-03-2016 15:06,Afternoon,Weekday,4,92
410,Medialuna,11-03-2016 15:06,Afternoon,Weekday,1,37
411,Coffee,11-03-2016 15:19,Afternoon,Weekday,5,43
412,Bread,11-03-2016 15:23,Afternoon,Weekday,1,35
412,Alfajores,11-03-2016 15:23,Afternoon,Weekday,1,92
413,Tea,11-03-2016 15:27,Afternoon,Weekday,4,39
413,Coffee,11-03-2016 15:27,Afternoon,Weekday,3,43
414,Bread,11-03-2016 15:33,Afternoon,Weekday,4,35
415,Dulce de Leche,11-03-2016 15:33,Afternoon,Weekday,5,78
416,Farm House,11-03-2016 15:40,Afternoon,Weekday,2,52
417,Fudge,11-03-2016 15:41,Afternoon,Weekday,1,42
418,Coffee,11-03-2016 15:42,Afternoon,Weekday,4,43
419,Coffee,11-03-2016 15:55,Afternoon,Weekday,1,43
419,Alfajores,11-03-2016 15:55,Afternoon,Weekday,1,92
419,Juice,11-03-2016 15:55,Afternoon,Weekday,3,57
419,Ella's Kitchen Pouches,11-03-2016 15:55,Afternoon,Weekday,4,39
419,Brownie,11-03-2016 15:55,Afternoon,Weekday,4,83
420,Alfajores,11-03-2016 15:59,Afternoon,Weekday,3,92
421,Alfajores,11-03-2016 16:06,Afternoon,Weekday,1,92
421,Brownie,11-03-2016 16:06,Afternoon,Weekday,3,83
421,Cookies,11-03-2016 16:06,Afternoon,Weekday,4,72
421,Bread,11-03-2016 16:06,Afternoon,Weekday,3,35
421,Juice,11-03-2016 16:06,Afternoon,Weekday,1,57
422,Cake,11-03-2016 16:10,Afternoon,Weekday,2,49
422,Cookies,11-03-2016 16:10,Afternoon,Weekday,3,72
423,Pick and Mix Bowls,11-03-2016 16:17,Afternoon,Weekday,2,80
424,Coffee,11-03-2016 16:28,Afternoon,Weekday,2,43
425,Farm House,11-03-2016 16:42,Afternoon,Weekday,3,52
426,Tea,11-03-2016 17:15,Evening,Weekday,1,39
427,Coffee,11-03-2016 17:25,Evening,Weekday,2,43
428,Focaccia,11-03-2016 17:29,Evening,Weekday,3,32
428,Farm House,11-03-2016 17:29,Evening,Weekday,4,52
429,Dulce de Leche,11-03-2016 17:32,Evening,Weekday,1,78
430,Juice,11-03-2016 17:40,Evening,Weekday,3,57
430,My-5 Fruit Shoot,11-03-2016 17:40,Evening,Weekday,1,97
